user_id,problem_id,assistment_id,rt,rt_first,std_hint,bottom_hint,hint_per_sec,first_action,new_correct,attempt_count,Average_confidence(FRUSTRATED),Average_confidence(CONFUSED),Average_confidence(CONCENTRATING),Average_confidence(BORED)
92777,627230,391811,15.365,15.344,0,0,0,0,0,1,0.361323,0,0.766925,0.285714
92777,630016,326999,23.304,23.288,0,0,0,0,1,1,0.361323,0,0.766925,1
92777,630900,394368,160.89,160.815,-0.342093355,0,-0.002126256,0,1,1,0.361323,0,0.766925,0.173913
92777,630901,394369,209.685,142.609,-0.282962131,0,-0.001349463,0,0,2,0.361323,0,0.766925,0.3084405
92777,630902,394370,240.438,201.446,-0.237425054,0,-0.000987469,0,0,2,0.361323,0,0.766925,0.3084405
92777,630903,394371,91.74,91.647,-0.359509182,0,-0.003918783,0,1,1,0.361323,0,0.766925,0.22695
92777,630904,394372,252.777,252.711,-0.533062982,0,-0.002108827,0,1,1,0.361323,0,0.766925,0
92777,630913,394381,58.119,58.091,0,0,0,0,1,1,0.361323,0,0.766925,0.22695
92777,630914,394382,49.556,49.527,0,0,0,0,1,1,0.361323,0,0.766925,0.22695
92777,631031,394470,31.775,31.765,-0.145103289,0,-0.004566587,0,1,1,0.361323,0,0.766925,0
92777,631990,395161,8.124,8.11,0,0,0,0,1,1,0.361323,0,0.766925,0.442968
92777,631991,395162,44.736,11.588,-0.277458569,0,-0.006202132,0,0,2,0.361323,0,0.766925,0.221484
92777,631992,395163,148.863,148.811,-0.18900871,0,-0.001269682,0,1,1,0.361323,0,0.766925,0.173913
92777,631993,395164,27.636,27.605,-0.408629135,0,-0.014786117,0,1,1,0.361323,0,0.766925,0.442968
92777,631994,395165,85.65,85.608,-0.260028909,0,-0.003035948,0,1,1,0.361323,0,0.766925,0.442968
92777,631997,395166,103.481,103.435,-0.290837525,0,-0.00281054,0,1,1,0.361323,0,0.766925,0.442968
92777,631998,395167,141.153,141.105,-0.239116898,0,-0.001694026,0,1,1,0.361323,0,0.766925,0
92777,631999,395168,48.066,48.039,-0.29503038,0,-0.006138026,0,1,1,0.361323,0,0.766925,0.442968
92777,632000,395169,53.901,53.876,-0.467819644,0,-0.008679239,0,1,1,0.361323,0,0.766925,0.442968
92777,632001,395170,85.276,85.226,-0.402026729,0,-0.004714418,0,1,1,0.361323,0,0.766925,0.442968
92777,632002,395171,47.54,47.519,-0.321038553,0,-0.00675302,0,1,1,0.361323,0,0.766925,0.442968
92777,632003,395169,5.084,5.062,-0.405588664,0,-0.079777471,0,1,1,0.361323,0,0.766925,0.442968
92777,632004,395162,7.174,7.151,-0.146655593,0,-0.020442653,0,1,1,0.361323,0,0.766925,0
92777,632011,395163,12.867,12.835,-0.2426005,0,-0.018854473,0,1,1,0.361323,0,0.766925,1
92777,632012,395164,6.997,6.976,-0.244041815,0,-0.034878064,0,1,1,0.361323,0,0.766925,0.442968
92777,632013,395165,14.338,14.315,-0.109108945,0,-0.007609774,0,1,1,0.361323,0,0.766925,0
92777,632014,395166,9.451,9.422,-0.19614797,0,-0.020754203,0,1,1,0.361323,0,0.766925,0.442968
92777,632020,395167,10.336,10.305,-0.111803399,0,-0.010816892,0,1,1,0.361323,0,0.766925,0
92777,632023,395168,7.501,7.47,-0.198713813,0,-0.026491643,0,1,1,0.361323,0,0.766925,0
92777,632024,395170,6.073,6.056,-0.338284331,0,-0.055703002,0,1,1,0.361323,0,0.766925,0
92777,632025,395171,9.263,9.237,-0.261806357,0,-0.028263668,0,1,1,0.361323,0,0.766925,0
92777,637657,399166,8.442,8.437,0,0,0,0,1,1,0.361323,0,0.766925,0.697987
92777,638339,399652,38.737,38.632,0,0,0,0,1,1,0.361323,0,0.766925,0.22695
92777,638340,399653,22.557,22.473,-0.149080401,0,-0.006609053,0,1,1,0.361323,0,0.766925,0
92777,638341,399654,23.624,23.475,-0.102597835,0,-0.004342949,0,1,1,0.361323,0,0.766925,0
92777,638342,399655,24.657,24.147,-0.277445391,0,-0.011252196,0,1,1,0.361323,0,0.766925,0
92777,638343,399656,34.513,34.479,-0.101534617,0,-0.002941924,0,1,1,0.361323,0,0.766925,0.173913
92777,638346,399659,14.817,14.749,-0.145873246,0,-0.009844992,0,1,1,0.361323,0,0.766925,0.173913
92777,638347,399660,32.502,32.47,-0.144345399,0,-0.004441124,0,1,1,0.361323,0,0.766925,0.442968
92777,638348,399661,25.167,25.134,-0.102062073,0,-0.004055393,0,1,1,0.361323,0,0.766925,0
92777,638349,399662,36.188,36.155,-0.235758601,0,-0.006514828,0,1,1,0.361323,0,0.766925,0
92777,638350,399663,12.552,12.529,-0.102597835,0,-0.008173824,0,1,1,0.361323,0,0.766925,0
92777,638351,399664,43.611,43.018,-0.194901782,0,-0.004469097,0,1,1,0.361323,0,0.766925,0
92777,638352,399665,130.956,130.874,-0.153403614,0,-0.001171413,0,1,1,0.361323,0.96875,0.766925,0.442968
92777,638353,399666,69.755,69.672,-0.253265027,0,-0.00363078,0,1,1,0.361323,0,0.766925,0
92777,638354,399667,37.706,37.662,-0.250075335,0,-0.006632242,0,1,1,0.361323,0,0.766925,0
92777,638355,399668,108.002,107.834,-0.481049091,0,-0.004454076,0,1,1,0.361323,0,0.766925,0.442968
92777,638356,399669,45.705,45.621,-0.470086225,0,-0.010285225,0,1,1,0.361323,0,0.766925,0
92777,638357,399670,44.629,44.541,-0.563102959,0,-0.012617423,0,1,1,0.361323,0,0.766925,0
92777,638358,399671,50.348,50.316,-0.521664838,0,-0.010361183,0,1,1,0.361323,0,0.766925,0.442968
92777,639379,400446,264.058,264.042,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,639380,400447,40.77,40.76,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,639381,400448,4.716,4.706,0,0,0,0,1,1,0.361323,0,0.766925,0.442968
92777,639382,400449,6.109,6.099,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,639383,400450,13.361,13.351,0,0,0,0,1,1,0.361323,0.978947,0.766925,0.952381
92777,639384,400451,56.741,56.731,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,639385,400452,72.661,72.641,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,639386,400453,5.472,5.462,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,639387,400454,13.893,13.873,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,639388,400455,6.715,6.705,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,639389,400456,13.759,13.739,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,639390,400457,7.422,7.402,0,0,0,0,1,1,0.361323,0,0.766925,0.912281
92777,639391,400458,74.977,74.957,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,639392,400459,7.9,7.89,0,0,0,0,1,1,0.361323,0,0.766925,1
92777,639393,400460,23.496,23.476,0,0,0,0,1,1,0.361323,0,0.766925,0.442968
92777,639733,400742,141.586,141.571,-0.313822957,0,-0.002216483,0,1,1,0.361323,0,0.766925,0.173913
92777,639734,400743,174.876,174.864,-0.9452261,0,-0.005405122,0,1,1,0.361323,0,0.766925,0.442968
92777,639735,400744,79.915,79.905,-0.437726487,0,-0.005477401,0,1,1,0.361323,0,0.766925,0.442968
92777,639736,400745,30.598,30.585,-0.588489886,0,-0.019232953,0,1,1,0.361323,0,0.766925,0
92777,639737,400746,39.816,10.109,-0.258287208,0,-0.00648702,0,0,2,0.361323,0,0.766925,0
92777,639738,400747,72.929,8.512,2.629163365,1,0.036051,0,0,5,0.361323,0,0.766925,0.3981255
92777,639739,400748,120.323,96.331,1.085967262,1,0.009025434,0,0,4,0.361323,0,0.766925,0
92777,639740,400749,31.21,31.198,-0.420520311,0,-0.013473897,0,1,1,0.361323,1,0.766925,0
92777,639741,400750,5.723,5.718,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,639743,400752,35.444,35.435,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,639744,400753,4.031,4.024,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,639745,400754,20.629,20.621,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,639746,400755,11.226,11.217,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,639747,400756,7.526,7.518,-0.159124206,0,-0.021143264,0,1,1,0.361323,0.911765,0.766925,0
92777,645455,404927,6.996,6.948,-0.104828484,0,-0.01498406,0,1,1,0.361323,0,0.766925,0.762689
92777,645456,404928,6.471,6.438,-0.152508881,0,-0.023568055,0,1,1,0.361323,0.984127,0.766925,0.762689
92777,645457,404929,7.442,7.41,0,0,0,0,1,1,0.361323,0,0.766925,0.762689
92777,645458,404930,7.587,7.526,-0.180599889,0,-0.02380386,0,1,1,0.361323,0,0.766925,0.442968
92777,645459,404931,14.042,14.01,-0.148258815,0,-0.010558241,0,1,1,0.361323,0,0.766925,0
92777,645460,404932,39.152,10.79,-0.18900871,0,-0.004827562,0,0,2,0.361323,0,0.766925,0
92777,645461,404933,4.904,4.871,-0.21957521,0,-0.044774717,0,1,1,0.361323,0,0.766925,0
92777,645462,404934,7.941,7.909,-0.18900871,0,-0.023801626,0,1,1,0.361323,0,0.766925,0
92777,645463,404935,7.258,7.223,-0.198713813,0,-0.027378591,0,1,1,0.361323,0.911765,0.766925,0
92777,645464,404936,5.009,4.974,-0.273963219,0,-0.054694194,0,1,1,0.361323,0,0.766925,0.442968
92777,645465,404937,5.003,4.971,-0.25165501,0,-0.050300822,0,1,1,0.361323,0,0.766925,0.442968
92777,649886,408130,63.034,63.028,-0.460659813,0,-0.007308116,0,1,1,0.361323,0,0.766925,0.952381
92777,652154,409752,47.571,47.565,-0.392688241,0,-0.008254782,0,1,1,0.361323,0,0.766925,0.285714
92777,659750,415058,612.408,316.256,-0.521522594,0,-0.000851593,0,0,5,0.361323,0,0.766925,0.3889635
92777,659751,415059,249.364,249.339,-0.699205899,0,-0.002803957,0,1,1,0.361323,0,0.766925,0
92777,659754,415062,74.376,74.348,-0.333599723,0,-0.004485314,0,1,1,0.361323,0,0.766925,0
92777,659756,415064,215.521,215.499,-0.525747331,0,-0.002439425,0,1,1,0.361323,0,0.766925,0.762689
92777,659758,415066,515.567,174.249,1.785013868,1,0.003462235,0,0,4,0.361323,0,0.766925,0.0885936
92777,659761,415069,263.147,212.335,-0.124034735,0,-0.000471352,0,0,3,0.361323,0,0.766925,0
92777,659762,415070,58.12,58.105,-0.179628668,0,-0.003090652,0,1,1,0.361323,0,0.766925,0
92777,659765,415059,29.849,6.591,-0.447850199,0,-0.015003859,0,0,4,0.361323,0,0.766925,0
92777,659766,415058,109.901,109.787,-0.390968551,0,-0.003557461,0,1,1,0.361323,0,0.766925,0.285714
92777,659767,415060,33.284,33.275,-0.387684282,0,-0.011647767,0,1,1,0.361323,0,0.766925,0.173913
92777,659768,415061,10.078,10.029,-0.267365907,0,-0.026529659,0,1,1,0.361323,1,0.766925,0
92777,659769,415062,39.026,39,-0.288827994,0,-0.007400912,0,1,1,0.361323,0,0.766925,0
92777,659770,415064,14.566,14.542,-0.31127574,0,-0.021370022,0,1,1,0.805195,1,0.766925,0
92777,659771,415065,5.492,5.483,-0.436055591,0,-0.079398323,0,1,1,0.361323,0,0.766925,0
92777,659772,415066,18.44,18.427,-0.439882714,0,-0.023854811,0,1,1,0.361323,0,0.766925,0
92777,659778,415076,588.703,581.797,2.112923199,1,0.003589116,1,0,1,0.361323,0,0.766925,0.442968
92777,659780,415076,10.314,10.305,-0.248154956,0,-0.024060011,0,1,1,0.361323,0,0.766925,0.442968
92777,659781,415077,5.571,5.561,-0.2753619,0,-0.049427733,0,1,1,0.361323,0,0.766925,0.442968
92777,662411,417104,11.588,11.532,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,662412,417105,30.618,30.572,-0.189433808,0,-0.006187008,0,1,1,0.361323,0,0.766925,0
92777,662413,417106,49.918,49.8,-0.278707254,0,-0.005583302,0,1,1,0.361323,0,0.766925,0
92777,662414,417107,15.393,15.338,-0.322729702,0,-0.020966004,0,1,1,0.361323,0,0.766925,0
92777,662415,417108,44.089,36.933,-0.506158957,0,-0.011480391,0,0,2,0.361323,0,0.766925,0
92777,662426,417114,15.616,15.569,-0.161178186,0,-0.010321349,0,1,1,0.361323,0,0.766925,0
92777,662427,417115,7.851,7.804,-0.152706256,0,-0.019450548,0,1,1,0.361323,0,0.766925,0
92777,662428,417116,10.432,10.319,-0.113960576,0,-0.010924135,0,1,1,0.361323,0,0.766925,0
92777,662429,417117,40.331,40.222,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,662430,417118,24.672,24.642,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,662431,417119,238.916,35.092,-0.326731645,0,-0.001367559,0,0,6,0.361323,0,0.766925,0
92777,665957,419768,36.358,36.337,0,0,0,0,1,1,0.361323,0,0.766925,0.22695
92777,665958,419769,6.442,6.432,0,0,0,0,1,1,0.775,0,0.766925,0
92777,665959,419770,8.085,8.075,0,0,0,0,1,1,0.361323,0,0.766925,1
92777,665960,419771,4.103,4.091,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,665961,419772,12.771,12.754,0,0,0,0,1,1,0.361323,1,0.766925,0
92777,665963,419774,104.494,102.409,-0.103695169,0,-0.000992355,0,0,2,0.361323,0.4920635,0.766925,0.837485
92777,665964,419775,11.017,11.007,-0.103695169,0,-0.009412287,0,1,1,0.361323,0,0.766925,0
92777,665965,419776,14.81,14.787,-0.405998971,0,-0.02741384,0,1,1,0.361323,0,0.766925,0
92777,665966,419777,4.936,4.916,-0.325562257,0,-0.065956697,0,1,1,0.361323,0,0.766925,0.442968
92777,665967,419778,14.606,14.595,0,0,0,0,1,1,0.361323,1,0.766925,0
92777,665973,419784,9.638,9.617,0,0,0,0,1,1,0.361323,0,0.766925,0.912281
92777,668496,421722,20.505,20.492,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,668497,421723,13.265,13.26,0,0,0,0,1,1,0.775,0,0.766925,0
92777,668498,421724,18.28,18.268,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,668499,421725,13.136,13.131,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,668500,421726,12.237,12.231,0,0,0,0,1,1,0.361323,0,0.766925,0.22695
92777,668501,421727,9.432,9.419,0,0,0,0,1,1,0.821192,0,0.766925,0.173913
92777,668502,421728,13.576,13.571,0,0,0,0,1,1,0.361323,0,0.766925,0.442968
92777,668503,421729,29.264,29.25,0,0,0,0,1,1,0.361323,0,0.766925,0.912281
92777,668504,421730,20.111,20.098,0,0,0,0,0,1,0.361323,0,0.766925,0
92777,668505,421731,11.991,11.985,0,0,0,0,1,1,0.361323,0,0.766925,0.442968
92777,668506,421732,23.879,23.865,0,0,0,0,1,1,0.361323,0,0.766925,0.442968
92777,668507,421733,22.191,22.176,0,0,0,0,1,1,0.361323,0,0.766925,1
92777,668508,421734,11.174,11.168,0,0,0,0,1,1,0.361323,0,0.766925,1
92777,668509,421735,46.189,46.175,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,668510,421736,17.549,17.535,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,668511,421737,21.534,21.518,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,668512,421737,8.222,8.214,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,668513,421737,32.565,32.55,0,0,0,0,1,1,0.361323,0,0.766925,0.442968
92777,668514,421738,12.558,12.549,0,0,0,0,1,1,0.805195,0,0.766925,0
92777,668515,421738,54.365,54.348,0,0,0,0,0,1,0.361323,0,0.766925,0
92777,668517,421739,10.164,10.156,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,668518,421740,25.716,25.699,0,0,0,0,0,1,0.361323,0,0.766925,0
92777,668519,421741,7.508,7.499,0,0,0,0,1,1,0.775,0,0.766925,0.912281
92777,668520,421742,10.005,9.987,0,0,0,0,1,1,0.361323,0,0.766925,0.912281
92777,668521,421742,48.716,48.698,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,671512,423617,10.46,10.45,0,0,0,0,1,1,0.361323,0,0.766925,0.173913
92777,671513,423618,8.956,8.938,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,671514,423619,15.22,15.201,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,671517,423622,4.838,4.807,-0.108465229,0,-0.022419435,0,1,1,0.361323,0,0.766925,0.285714
92777,671985,424033,18.884,18.821,-0.25165501,0,-0.013326361,0,1,1,0.361323,0,0.766925,0
92777,671986,424034,13.768,13.705,-0.245509146,0,-0.017831867,0,1,1,0.361323,0,0.766925,0
92777,671987,424035,53.615,53.553,-0.348975877,0,-0.006508922,0,1,1,0.361323,0,0.766925,0
92777,671988,424036,27.212,27.165,-0.223657945,0,-0.008219092,0,1,1,0.361323,0,0.766925,0
92777,671989,424037,17.98,17.918,-0.508280403,0,-0.02826921,0,1,1,0.805195,0,0.766925,0
92777,671990,424038,47.561,37.889,-0.324625209,0,-0.00682545,0,0,2,0.361323,0,0.766925,0.173913
92777,671991,424039,27.376,27.314,-0.388506218,0,-0.01419149,0,1,1,0.361323,0,0.766925,0.952381
92777,671992,424040,28.55,25.882,-0.301654705,0,-0.010565839,0,0,2,0.361323,0,0.766925,0.221484
92777,672074,424115,15.763,15.745,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,672075,424116,11.971,11.961,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,675485,426555,114.622,114.609,0,0,0,0,1,1,0.361323,0,0.766925,0.285714
92777,675486,426556,60.724,60.705,-0.239116898,0,-0.003937766,0,1,1,0.361323,0,0.766925,0
92777,675487,426557,66.925,66.908,0,0,0,0,1,1,0.775,0,0.766925,0
92777,675488,426558,20.461,20.448,-0.208557598,0,-0.010192933,0,1,1,0.361323,1,0.766925,0
92777,675489,426559,101.747,101.727,-0.120385853,0,-0.001183188,0,1,1,0.361323,0,0.766925,0
92777,675490,426560,121.797,62.238,0.527085114,1,0.004327571,0,0,5,0.361323,0,0.766925,0.073828
92777,675491,426561,448.707,426.103,0.991341828,1,0.00220933,1,0,2,0.361323,0,0.766925,0
92777,675492,426562,21.482,21.468,-0.125,0,-0.005818825,0,1,1,0.361323,0,0.766925,0.173913
92777,675493,426563,30.662,30.647,-0.125988158,0,-0.004108935,0,1,1,0.361323,0,0.766925,0.442968
92777,675494,426564,11.064,11.048,-0.176798278,0,-0.015979599,0,1,1,0.361323,0,0.766925,0.442968
92777,675495,426565,31.146,17.048,-0.176798278,0,-0.005676436,0,0,3,0.361323,0.322916667,0.766925,0.295312
92777,675496,426566,12.944,12.926,-0.176798278,0,-0.013658705,0,1,1,0.361323,0,0.766925,0
92777,675497,426567,6.128,6.109,-0.124034735,0,-0.020240655,0,1,1,0.361323,0,0.766925,0
92777,675501,426571,64.506,64.48,-0.130188911,0,-0.002018245,0,1,1,0.805195,0,0.766925,0
92777,675502,426572,148.605,148.576,-0.125988158,0,-0.000847806,0,1,1,0.775,0,0.766925,0
92777,679929,429131,11.399,11.366,-0.145103289,0,-0.012729475,0,1,1,0.361323,0,0.766925,0.173913
92777,679930,429132,75.143,75.073,-0.144345399,0,-0.001920943,0,1,1,0.361323,0,0.766925,0.173913
92777,679931,429133,5.29,5.261,0,0,0,0,1,1,0.361323,0,0.766925,0.442968
92777,679932,429134,26.57,26.539,-0.145873246,0,-0.005490149,0,1,1,0.361323,0,0.766925,0.442968
92777,679933,429135,4.782,4.754,-0.102062073,0,-0.021342968,0,1,1,0.361323,0,0.766925,0.912281
92777,679934,429136,27.213,27.177,0,0,0,0,1,1,0.361323,0,0.766925,0.762689
92777,679935,429137,81.397,81.326,-0.146655593,0,-0.001801732,0,1,1,0.361323,0,0.766925,0
92777,679936,429138,67.11,67.058,-0.104257207,0,-0.001553527,0,1,1,0.361323,0,0.766925,0
92777,679937,429139,91.267,91.196,-0.104828484,0,-0.001148591,0,1,1,0.361323,0,0.766925,0
92777,679938,429140,160.122,160.05,-0.500672123,0,-0.003126817,0,1,1,0.361323,0,0.766925,0.442968
92777,679939,429141,85.017,84.947,-0.353802284,0,-0.004161548,0,1,1,0.361323,0,0.766925,0.442968
92777,679941,429141,87.133,87.059,-0.303636496,0,-0.003484747,0,1,1,0.361323,0,0.766925,0
92777,680555,429545,171.421,171.398,0,0,0,0,1,1,0.361323,0,0.766925,0.442968
92777,680556,429546,4.181,4.177,-0.100503782,0,-0.024038216,0,1,1,0.361323,0,0.766925,0
92777,680557,429547,2.835,2.827,0,0,0,0,1,1,0.361323,1,0.766925,0
92777,680558,429548,66.605,66.584,-0.100503782,0,-0.001508953,0,1,1,0.361323,0,0.766925,0
92777,680559,429549,31.007,30.99,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,680560,429550,7.239,7.23,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,680561,429551,22.826,22.805,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,680562,429552,38.401,38.379,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,680563,429553,2.123,2.115,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,680564,429554,93.412,93.391,0,0,0,0,1,1,0.361323,0,0.766925,0.442968
92777,680565,429555,62.838,62.817,-0.145103289,0,-0.002309165,0,1,1,0.361323,0,0.766925,0
92777,680566,429556,3.232,3.224,0,0,0,0,1,1,0.775,0,0.766925,0
92777,680567,429557,38.083,38.063,-0.101534617,0,-0.00266614,0,1,1,0.361323,0,0.766925,0
92777,680568,429558,95.563,95.541,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,680569,429559,21.78,21.759,0,0,0,0,1,1,0.361323,0,0.766925,0.912281
92777,680570,429560,3.398,3.39,-0.102062073,0,-0.030035925,0,1,1,0.361323,0,0.766925,0.912281
92777,681363,430201,89.524,89.467,-0.107211253,0,-0.00119757,0,1,1,0.361323,0,0.766925,0.442968
92777,681940,430679,338.487,4.242,-0.408661288,0,-0.001207318,0,0,2,0.361323,0,0.766925,0.762689
92777,681941,430680,3.919,3.877,-0.25165501,0,-0.064214088,0,1,1,0.361323,0,0.766925,0.442968
92777,682476,431092,6.784,6.758,-0.121267813,0,-0.017875562,0,1,1,0.361323,0,0.766925,0.762689
92777,682745,431257,20.611,20.577,-0.182599549,0,-0.008859325,0,1,1,0.361323,0,0.766925,0.442968
92777,682746,431258,6.13,6.095,-0.303991306,0,-0.049590751,0,1,1,0.775,0,0.766925,0.912281
92777,682747,431259,8.613,8.595,-0.120385853,0,-0.013977227,0,1,1,0.361323,0,0.766925,0
92777,682748,431260,6.599,6.581,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,682749,431261,5.633,5.613,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,682750,431257,5.914,5.898,0,0,0,0,1,1,0.775,0,0.766925,0
92777,682751,431258,5.156,5.113,0,0,0,0,1,1,0.361323,0,0.766925,0.762689
92777,682752,431262,13.481,13.465,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,682753,431263,103.979,103.941,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,683054,431510,174.565,174.491,-0.256580072,0,-0.001469825,0,1,1,0.361323,0,0.766925,0.442968
92777,683055,431511,33.753,33.681,-0.158126237,0,-0.004684805,0,1,1,0.361323,0,0.766925,0
92777,683056,431512,25.936,25.906,-0.156185376,0,-0.006021953,0,1,1,0.361323,0,0.766925,0
92777,683057,431513,91.553,91.48,-0.158126237,0,-0.001727155,0,1,1,0.361323,0,0.766925,0.442968
92777,683058,431514,36.056,36.025,-0.110431526,0,-0.003062778,0,1,1,0.361323,0,0.766925,0
92777,683059,431515,62.85,57.539,-0.378276368,0,-0.006018717,0,0,2,0.361323,0,0.766925,0.762689
92777,683060,431516,158.173,158.092,-0.160141315,0,-0.001012444,0,1,1,0.361323,0,0.766925,1
92777,683061,431517,6.324,6.307,-0.111803399,0,-0.017679222,0,1,1,0.361323,0,0.766925,0
92777,683062,431515,8.461,8.439,0,0,0,0,1,1,0.361323,0,0.766925,0.442968
92777,683064,431516,4.186,4.166,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,683077,431531,36.409,36.372,-0.472499539,0,-0.012977548,0,1,1,0.361323,0,0.766925,0.442968
92777,683078,431532,76.833,8.213,0.985184366,1,0.012822412,0,0,3,0.361323,0,0.766925,0.332226
92777,683079,431533,46.064,6.443,0.520816666,1,0.011306371,0,0,2,0.361323,0.328042333,0.766925,0.353283
92777,683249,431692,21.328,21.308,-0.10976426,0,-0.005146486,0,1,1,0.361323,0,0.766925,0.8
92777,683250,431693,29.024,29.003,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,683251,431694,56.526,56.505,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,683252,431695,19.883,19.864,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,683253,431696,23.141,23.119,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,683254,431697,55.098,55.077,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,683255,431698,8.116,8.108,0,0,0,0,1,1,0.361323,0,0.766925,0.442968
92777,683256,431699,11.034,11.012,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,683257,431700,20.495,20.475,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,683258,431701,6.7,6.691,0,0,0,0,1,1,0.361323,0,0.766925,0.912281
92777,683259,431702,17.968,17.946,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,683260,431703,10.723,10.714,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,683261,431704,20.461,20.441,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,683262,431705,24.515,20.168,0,0,0,0,0,2,0.361323,0,0.766925,0
92777,683263,431706,7.393,7.383,-0.114707867,0,-0.01551574,0,1,1,0.361323,0,0.766925,0
92777,683264,431707,53.825,53.803,0,0,0,0,1,1,0.361323,0,0.766925,0.442968
92777,683265,431708,14.285,14.274,0,0,0,0,1,1,0.361323,0,0.766925,0.912281
92777,683266,431709,27.745,27.721,0,0,0,0,1,1,0.361323,0,0.766925,0.762689
92777,683267,431710,17.449,17.425,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,683268,431711,25.316,25.296,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,683269,431712,6.091,6.079,0,0,0,0,1,1,0.361323,0,0.766925,0.912281
92777,683270,431713,13.764,13.727,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,683271,431714,23.614,23.59,0,0,0,0,1,1,0.361323,0,0.766925,0.442968
92777,683272,431715,30.073,30.053,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,683273,431716,21.277,21.252,0,0,0,0,1,1,0.821192,0,0.766925,0.442968
92777,683274,431717,19.276,19.259,0,0,0,0,1,1,0.361323,0,0.766925,0.912281
92777,683275,431718,14.42,14.395,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,683276,431719,4.927,4.915,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,683277,431720,11.171,11.146,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,683278,431721,9.31,9.298,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,683279,431722,43.889,43.868,-0.200035097,0,-0.00455775,0,1,1,0.361323,0,0.766925,0.442968
92777,683280,431723,15.918,15.897,0,0,0,0,1,1,0.361323,0,0.766925,0.442968
92777,683281,431724,98.918,98.896,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,683282,431725,56.717,56.695,0,0,0,0,1,1,0.805195,0,0.766925,0
92777,683283,431726,37.23,37.207,0,0,0,0,1,1,0.821192,0,0.766925,0
92777,683284,431727,24.34,24.319,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,683285,431728,41.525,41.503,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,683286,431729,93.669,93.646,0,0,0,0,1,1,0.361323,0,0.766925,0
92777,683287,431730,22.516,22.495,-0.111803399,0,-0.004965509,0,1,1,0.361323,0,0.766925,0
